Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope [N/m]	Contact Point Offset [m]	Slope [N/m]	Interpolated Height [m]	Ref. Value For Feedback Chan. [N]	Young's Modulus [Pa]	Contact Point [m]	Baseline [N]	ResidualRMS [N]
qi-data-2024.10.02-13.47.57.290-cropped_037.jpk-qi-series	10531	-0.00173001	-0.00206818	-3.34113e-09	-4.13845e-05	8.70729e-06	0.0135613	-1.45627e-08	0.00000	407496	1.20354e-08	-1.20782e-13	1.80562e-11
qi-data-2024.10.02-13.47.57.290-cropped_038.jpk-qi-series	10532	-0.00172996	-0.00206818	-3.34296e-09	-4.17437e-05	8.69208e-06	0.0121889	1.08640e-08	0.00000	812371	1.35337e-08	6.45244e-14	1.90388e-11
qi-data-2024.10.02-13.47.57.290-cropped_042.jpk-qi-series	10536	-0.00172974	-0.00206818	-3.34790e-09	-4.19394e-05	8.64649e-06	0.0154916	-3.61250e-09	0.00000	821339	6.27024e-09	-2.54579e-12	1.82992e-11
qi-data-2024.10.02-13.47.57.290-cropped_043.jpk-qi-series	10537	-0.00172968	-0.00206818	-3.18551e-09	-6.03657e-05	8.63014e-06	0.0195244	-1.13446e-08	0.00000	473039	1.71060e-08	-2.75749e-12	1.90813e-11
qi-data-2024.10.02-13.47.57.290-cropped_044.jpk-qi-series	10538	-0.00172963	-0.00206818	-2.84593e-09	-9.87234e-05	8.61613e-06	0.0226106	-9.05461e-10	0.00000	1.15132e+06	9.92658e-09	-8.17926e-12	2.15680e-11
qi-data-2024.10.02-13.47.57.290-cropped_045.jpk-qi-series	10539	-0.00172958	-0.00206818	-3.21118e-09	-5.81304e-05	8.61328e-06	0.0171864	7.02107e-09	0.00000	1.11072e+06	1.29454e-08	-3.55086e-12	2.10579e-11
qi-data-2024.10.02-13.47.57.290-cropped_046.jpk-qi-series	10540	-0.00172952	-0.00206818	-3.12511e-09	-6.81491e-05	8.62832e-06	0.0155493	-1.22785e-08	0.00000	631791	1.18396e-08	-3.60688e-12	1.95742e-11
qi-data-2024.10.02-13.47.57.290-cropped_049.jpk-qi-series	10543	-0.00172936	-0.00206818	-4.01600e-09	3.25917e-05	8.47862e-06	0.0192195	5.33994e-11	0.00000	1.02848e+06	1.08150e-08	4.15627e-12	2.00458e-11
qi-data-2024.10.02-13.47.57.290-cropped_051.jpk-qi-series	10545	-0.00172925	-0.00206818	-4.05464e-09	3.67897e-05	8.42710e-06	0.0194321	-1.73154e-08	0.00000	845995	5.69066e-09	6.30098e-12	1.93849e-11
qi-data-2024.10.02-13.47.57.290-cropped_052.jpk-qi-series	10546	-0.00172919	-0.00206818	-3.66522e-09	-7.85270e-06	8.38499e-06	0.0171580	3.17346e-09	0.00000	1.11710e+06	1.08684e-08	1.97870e-12	1.99815e-11
qi-data-2024.10.02-13.47.57.290-cropped_059.jpk-qi-series	10654	-0.00173029	-0.00206813	-2.93307e-09	-8.81461e-05	8.69157e-06	0.0153568	-8.86024e-10	0.00000	681752	1.16041e-08	-4.54599e-12	1.87748e-11
qi-data-2024.10.02-13.47.57.290-cropped_061.jpk-qi-series	10656	-0.00173018	-0.00206813	-3.11492e-09	-6.75913e-05	8.72004e-06	0.0124288	1.09266e-08	0.00000	1.04835e+06	1.10299e-08	-3.48408e-12	2.28360e-11
qi-data-2024.10.02-13.47.57.290-cropped_062.jpk-qi-series	10657	-0.00173012	-0.00206813	-3.37175e-09	-3.90433e-05	8.71676e-06	0.0184670	-1.19498e-08	0.00000	698744	7.43160e-09	8.25298e-13	1.83365e-11
qi-data-2024.10.02-13.47.57.290-cropped_064.jpk-qi-series	10659	-0.00173001	-0.00206813	-3.85761e-09	1.51145e-05	8.72492e-06	0.0162143	4.80330e-10	0.00000	840750	1.23163e-08	5.30461e-12	1.94672e-11
qi-data-2024.10.02-13.47.57.290-cropped_065.jpk-qi-series	10660	-0.00172996	-0.00206813	-3.34398e-09	-4.21518e-05	8.72822e-06	0.0172376	-7.45836e-09	0.00000	817140	8.83473e-09	1.65576e-12	2.00147e-11
qi-data-2024.10.02-13.47.57.290-cropped_071.jpk-qi-series	10666	-0.00172963	-0.00206813	-2.97741e-09	-8.37201e-05	8.61488e-06	0.0185203	-9.04677e-09	0.00000	1.09062e+06	8.83235e-09	-4.56532e-12	1.96462e-11
qi-data-2024.10.02-13.47.57.290-cropped_073.jpk-qi-series	10668	-0.00172952	-0.00206813	-2.89788e-09	-9.30468e-05	8.58553e-06	0.0158243	-4.34696e-09	0.00000	930633	1.06554e-08	-6.04848e-12	2.08261e-11
qi-data-2024.10.02-13.47.57.290-cropped_075.jpk-qi-series	10670	-0.00172941	-0.00206813	-3.46513e-09	-2.87813e-05	8.52543e-06	0.0129729	-8.85773e-10	0.00000	509483	1.28489e-08	-1.80887e-12	1.79015e-11
qi-data-2024.10.02-13.47.57.290-cropped_079.jpk-qi-series	10674	-0.00172919	-0.00206813	-3.36316e-09	-4.14197e-05	8.37165e-06	0.0129489	-1.08917e-09	0.00000	734949	1.24164e-08	9.42179e-14	1.92871e-11
qi-data-2024.10.02-13.47.57.290-cropped_088.jpk-qi-series	10784	-0.00173018	-0.00206808	-3.41641e-09	-3.88804e-05	8.73101e-06	0.0141939	-1.11233e-08	0.00000	636833	7.63972e-09	2.07367e-12	1.60627e-11
qi-data-2024.10.02-13.47.57.290-cropped_090.jpk-qi-series	10786	-0.00173007	-0.00206808	-3.64727e-09	-1.31755e-05	8.71861e-06	0.0193011	-1.16383e-08	0.00000	621575	1.29738e-08	2.07648e-12	1.90095e-11
qi-data-2024.10.02-13.47.57.290-cropped_091.jpk-qi-series	10787	-0.00173001	-0.00206808	-3.27113e-09	-5.50032e-05	8.70517e-06	0.0245387	-6.20592e-09	0.00000	1.06743e+06	9.18448e-09	-1.49343e-12	1.95043e-11
qi-data-2024.10.02-13.47.57.290-cropped_092.jpk-qi-series	10788	-0.00172996	-0.00206808	-3.84311e-09	8.54268e-06	8.73383e-06	0.0224629	-1.38423e-08	0.00000	1.08605e+06	5.70860e-10	4.56353e-12	1.80637e-11
qi-data-2024.10.02-13.47.57.290-cropped_098.jpk-qi-series	10794	-0.00172963	-0.00206808	-2.93604e-09	-9.27043e-05	8.63020e-06	0.0117402	7.38806e-09	0.00000	981835	8.32980e-09	-6.81075e-12	1.98370e-11
qi-data-2024.10.02-13.47.57.290-cropped_101.jpk-qi-series	10797	-0.00172947	-0.00206808	-3.71725e-09	-4.52631e-06	8.50652e-06	0.0170657	-1.12310e-08	0.00000	484655	1.49883e-08	9.96274e-13	1.87187e-11
qi-data-2024.10.02-13.47.57.290-cropped_104.jpk-qi-series	10800	-0.00172930	-0.00206808	-3.85788e-09	1.13453e-05	8.34184e-06	0.0175180	7.55522e-09	0.00000	1.14545e+06	1.07942e-08	3.80160e-12	1.99383e-11
qi-data-2024.10.02-13.47.57.290-cropped_105.jpk-qi-series	10801	-0.00172925	-0.00206808	-3.06579e-09	-8.05191e-05	8.31896e-06	0.0208698	-3.30489e-09	0.00000	1.11823e+06	7.42024e-09	-5.71472e-12	1.96438e-11
qi-data-2024.10.02-13.47.57.290-cropped_106.jpk-qi-series	10802	-0.00172919	-0.00206808	-3.39560e-09	-4.24896e-05	8.32272e-06	0.0168722	3.54622e-09	0.00000	1.11408e+06	1.03695e-08	-8.78958e-13	1.85457e-11
qi-data-2024.10.02-13.47.57.290-cropped_113.jpk-qi-series	10910	-0.00173029	-0.00206802	-3.51718e-09	-2.77392e-05	8.73426e-06	0.0138926	-4.28936e-09	0.00000	591356	1.42335e-08	-2.50714e-13	1.93271e-11
qi-data-2024.10.02-13.47.57.290-cropped_125.jpk-qi-series	10922	-0.00172963	-0.00206802	-3.52259e-09	-2.70657e-05	8.63385e-06	0.0203070	-1.37976e-08	0.00000	552969	1.09498e-08	1.58631e-12	1.70027e-11
qi-data-2024.10.02-13.47.57.290-cropped_132.jpk-qi-series	10929	-0.00172925	-0.00206802	-3.40047e-09	-4.19375e-05	8.31231e-06	0.0140191	-1.23416e-09	0.00000	935618	6.39347e-09	-2.74758e-12	1.84385e-11
qi-data-2024.10.02-13.47.57.290-cropped_133.jpk-qi-series	10930	-0.00172919	-0.00206802	-3.16363e-09	-6.96549e-05	8.31428e-06	0.0121088	6.98050e-10	0.00000	676527	1.07046e-08	-3.19256e-12	1.93084e-11
qi-data-2024.10.02-13.47.57.290-cropped_147.jpk-qi-series	11045	-0.00172990	-0.00206797	-2.90942e-09	-9.57216e-05	8.72401e-06	0.0150336	-1.50376e-08	0.00000	453861	1.66680e-08	-3.24596e-12	1.96770e-11
qi-data-2024.10.02-13.47.57.290-cropped_148.jpk-qi-series	11046	-0.00172985	-0.00206797	-3.02155e-09	-8.29732e-05	8.73291e-06	0.0157351	-1.87225e-08	0.00000	607081	8.00196e-09	-2.42939e-12	1.76011e-11
qi-data-2024.10.02-13.47.57.290-cropped_150.jpk-qi-series	11048	-0.00172974	-0.00206797	-3.09287e-09	-7.54394e-05	8.64350e-06	0.0258299	-1.25783e-08	0.00000	902519	6.88698e-09	-4.11677e-12	1.88538e-11
qi-data-2024.10.02-13.47.57.290-cropped_151.jpk-qi-series	11049	-0.00172968	-0.00206797	-3.00007e-09	-8.61425e-05	8.62086e-06	0.0213405	7.68465e-11	0.00000	1.18814e+06	1.00118e-08	-4.99470e-12	1.95368e-11
qi-data-2024.10.02-13.47.57.290-cropped_152.jpk-qi-series	11050	-0.00172963	-0.00206797	-2.76311e-09	-0.000112567	8.61083e-06	0.0159042	-1.27901e-08	0.00000	996558	9.40532e-09	-1.01275e-11	2.11442e-11
qi-data-2024.10.02-13.47.57.290-cropped_154.jpk-qi-series	11052	-0.00172952	-0.00206797	-3.48312e-09	-3.20304e-05	8.50599e-06	0.0165886	-5.20649e-09	0.00000	701674	1.17941e-08	-2.18293e-13	1.92366e-11
qi-data-2024.10.02-13.47.57.290-cropped_155.jpk-qi-series	11053	-0.00172947	-0.00206797	-3.86777e-09	1.18984e-05	8.48556e-06	0.0123909	-1.47504e-08	0.00000	425190	6.38342e-09	3.59480e-12	1.93386e-11
qi-data-2024.10.02-13.47.57.290-cropped_159.jpk-qi-series	11057	-0.00172925	-0.00206797	-3.13304e-09	-7.31799e-05	8.32334e-06	0.0175117	6.76079e-09	0.00000	1.12049e+06	1.29521e-08	-5.53142e-12	2.19937e-11
qi-data-2024.10.02-13.47.57.290-cropped_178.jpk-qi-series	11177	-0.00172968	-0.00206791	-3.55683e-09	-2.38089e-05	8.59657e-06	0.0213321	-4.18140e-09	0.00000	1.14019e+06	8.48960e-09	-1.65077e-12	1.81409e-11
qi-data-2024.10.02-13.47.57.290-cropped_185.jpk-qi-series	11184	-0.00172930	-0.00206791	-2.91078e-09	-9.98440e-05	8.29451e-06	0.0213671	-1.54686e-09	0.00000	1.09724e+06	1.08023e-08	-8.69290e-12	2.19472e-11
qi-data-2024.10.02-13.47.57.290-cropped_186.jpk-qi-series	11185	-0.00172925	-0.00206791	-2.95254e-09	-9.51305e-05	8.28078e-06	0.0218693	2.87350e-09	0.00000	1.09762e+06	1.42918e-08	-8.90979e-12	2.56887e-11
qi-data-2024.10.02-13.47.57.290-cropped_192.jpk-qi-series	11292	-0.00173040	-0.00206786	-3.74352e-09	-4.75913e-06	8.77724e-06	0.0132632	1.57290e-11	0.00000	735048	1.22209e-08	9.45081e-13	1.82721e-11
qi-data-2024.10.02-13.47.57.290-cropped_203.jpk-qi-series	11303	-0.00172979	-0.00206786	2.91687e-09	-0.000749179	8.65891e-06	0.0146274	-4.16210e-09	0.00000	624625	1.46046e-08	-2.07701e-11	2.95488e-11
qi-data-2024.10.02-13.47.57.290-cropped_206.jpk-qi-series	11306	-0.00172963	-0.00206786	-3.67724e-09	-1.22824e-05	8.55691e-06	0.0117363	8.34074e-09	0.00000	767938	1.40141e-08	-1.39631e-12	1.98552e-11
qi-data-2024.10.02-13.47.57.290-cropped_208.jpk-qi-series	11308	-0.00172952	-0.00206786	-3.49310e-09	-3.44479e-05	8.40880e-06	0.0123481	4.07919e-09	0.00000	767475	1.22905e-08	8.01756e-13	2.09827e-11
qi-data-2024.10.02-13.47.57.290-cropped_211.jpk-qi-series	11311	-0.00172936	-0.00206786	-3.92876e-09	1.66845e-05	8.23241e-06	0.0151445	3.77091e-09	0.00000	779750	1.52212e-08	2.15813e-12	1.93551e-11
qi-data-2024.10.02-13.47.57.290-cropped_212.jpk-qi-series	11312	-0.00172930	-0.00206786	-3.52687e-09	-3.01870e-05	8.26983e-06	0.0197876	-5.02785e-09	0.00000	1.04082e+06	6.93640e-09	-3.43724e-12	1.73400e-11
qi-data-2024.10.02-13.47.57.290-cropped_215.jpk-qi-series	11315	-0.00172914	-0.00206786	-3.36019e-09	-5.17369e-05	7.94563e-06	0.0136850	9.73605e-09	0.00000	997409	1.19164e-08	-2.99976e-12	1.99049e-11
